gid,role,role_score,cluster_id,priority_score,evidence,is_seed,depth,truncated,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,hold_median_days,seed_reach,n_seed_payers,betweenness,sync_max_payers,in_cycle,inflow_outside_sample
100000002748581100,peripheral,1.0,12,0.2616,"Признаков роли нет: связи 1 вх./0 исх., оборот 41 тыс. ₸",False,3,False,1,0,41180.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002748761100,terminal,1.0,13,0.4404,"Деньги оседают: получено 797 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,796800.0,0.0,3,0,0.0,,2,0,0.0,1,False,False
100000002750332100,peripheral,1.0,11,0.2327,"Признаков роли нет: связи 1 вх./0 исх., оборот 11 тыс. ₸",False,1,False,1,0,11360.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000002750956100,peripheral,1.0,1,0.2652,"Признаков роли нет: связи 1 вх./0 исх., оборот 47 тыс. ₸",False,1,False,1,0,47416.0,0.0,1,0,0.0,,7,1,0.0,1,False,False
100000002752565100,peripheral,1.0,3,0.2711,Граница выборки (4-е колено): исходящие не видны; получено 57 тыс. ₸ от 1 плательщика,False,4,True,1,0,57000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002753146100,terminal,1.0,13,0.4405,"Деньги оседают: получено 804 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,803540.0,0.0,3,0,0.0,,2,0,0.0,1,False,False
100000002755292100,terminal,0.54,7,0.3984,"Деньги оседают: получено 203 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,203400.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002757240100,peripheral,1.0,1,0.2685,"Признаков роли нет: связи 1 вх./0 исх., оборот 51 тыс. ₸",False,2,False,1,0,51183.0,0.0,1,0,0.0,,9,0,0.0,1,False,False
100000002757791100,peripheral,1.0,9,0.2755,"Признаков роли нет: связи 1 вх./0 исх., оборот 73 тыс. ₸",False,3,False,1,0,73050.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000002757797100,peripheral,1.0,16,0.2826,"Признаков роли нет: связи 1 вх./0 исх., оборот 100 тыс. ₸",False,1,False,1,0,100000.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000002760175100,peripheral,0.62,15,0.294,"Признаков роли нет: связи 1 вх./0 исх., оборот 187 тыс. ₸",False,1,False,1,0,187410.0,0.0,1,0,0.0,,8,1,0.0,1,False,False
100000002762076100,peripheral,1.0,14,0.5524,"Признаков роли нет: связи 2 вх./1 исх., оборот 140 тыс. ₸; блокировка отсекает 170 тыс. ₸",False,1,False,2,1,140350.0,30000.0,2,1,0.2138,,2,2,0.0,1,False,False
100000002769809100,peripheral,1.0,23,0.2856,"Признаков роли нет: связи 1 вх./0 исх., оборот 113 тыс. ₸",False,3,False,1,0,113422.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002773323100,peripheral,1.0,4,0.6377,"Признаков роли нет: связи 2 вх./1 исх., оборот 1,2 млн ₸; блокировка отсекает 1,5 млн ₸",False,3,False,2,1,285000.0,1171644.0,2,2,4.111,15.0,8,0,2.1e-05,2,False,True
100000002774456100,peripheral,1.0,15,0.2681,"Признаков роли нет: связи 1 вх./0 исх., оборот 50 тыс. ₸",False,1,False,1,0,50363.0,0.0,1,0,0.0,,8,1,0.0,1,False,False
100000002778085100,peripheral,1.0,2,0.2738,"Признаков роли нет: связи 1 вх./0 исх., оборот 66 тыс. ₸",False,1,False,1,0,66208.0,0.0,1,0,0.0,,7,1,0.0,1,False,False
100000002779485100,peripheral,1.0,17,0.28,"Признаков роли нет: связи 1 вх./0 исх., оборот 91 тыс. ₸",False,2,False,1,0,91000.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000002781227100,transit,1.0,4,0.7835,"Признаки транзита: пришло 191 тыс. ₸, ушло 111% за ~0 дн.; связи 2→3; блокировка отсекает 404 тыс. ₸",False,1,False,2,3,191167.62,212420.0,8,10,1.1112,0.0,1,1,0.000133,1,True,False
100000002784085100,terminal,0.5,11,0.3959,"Деньги оседают: получено 200 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,1,False,1,0,200000.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000002791494100,peripheral,1.0,11,0.2787,Граница выборки (4-е колено): исходящие не видны; получено 86 тыс. ₸ от 1 плательщика,False,4,True,1,0,85860.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002793851100,peripheral,1.0,2,0.2326,"Признаков роли нет: связи 1 вх./0 исх., оборот 11 тыс. ₸",False,1,False,1,0,11052.0,0.0,1,0,0.0,,7,1,0.0,1,False,False
100000002793881100,terminal,1.0,4,0.5199,"Деньги оседают: получено 786 тыс. ₸ от 3 плательщиков, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом); синхронный сбор: 3 плат. в 1 день",False,3,False,3,0,785600.0,0.0,3,0,0.0,,9,0,0.0,3,False,False
100000002794197100,peripheral,1.0,14,0.2557,"Признаков роли нет: связи 1 вх./0 исх., оборот 30 тыс. ₸",False,1,False,1,0,30100.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000002794374100,peripheral,1.0,4,0.2851,Граница выборки (4-е колено): исходящие не видны; получено 111 тыс. ₸ от 1 плательщика,False,4,True,1,0,111000.0,0.0,1,0,0.0,,9,0,0.0,1,False,False
100000002796853100,peripheral,1.0,4,0.4422,"Признаков роли нет: связи 1 вх./1 исх., оборот 199 тыс. ₸; блокировка отсекает 245 тыс. ₸",False,2,False,1,1,199000.0,46167.62,8,5,0.232,1.0,1,0,0.0,1,True,False
100000002799941100,terminal,1.0,23,0.438,"Деньги оседают: получено 600 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,600000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002807334100,peripheral,1.0,7,0.2702,"Признаков роли нет: связи 1 вх./0 исх., оборот 55 тыс. ₸",False,3,False,1,0,54715.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002809568100,peripheral,1.0,1,0.2304,"Признаков роли нет: связи 1 вх./0 исх., оборот 10 тыс. ₸",False,1,False,1,0,10000.0,0.0,1,0,0.0,,7,1,0.0,1,False,False
100000002809896100,peripheral,1.0,11,0.2599,"Признаков роли нет: связи 1 вх./0 исх., оборот 38 тыс. ₸",False,3,False,1,0,38000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002810870100,peripheral,1.0,5,0.2574,"Признаков роли нет: связи 1 вх./0 исх., оборот 34 тыс. ₸",False,1,False,1,0,33677.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000002812641100,peripheral,0.82,11,0.3391,"Признаков роли нет: связи 1 вх./1 исх., оборот 10 тыс. ₸",False,2,False,1,1,10000.0,7023.95,1,1,0.7024,1.0,8,0,0.0,1,True,False
100000002815005100,terminal,1.0,4,0.4348,"Деньги оседают: получено 476 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,476500.0,0.0,1,0,0.0,,8,0,0.0,1,False,False
100000002818726100,peripheral,1.0,1,0.2322,"Признаков роли нет: связи 1 вх./0 исх., оборот 11 тыс. ₸",False,3,False,1,0,10879.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002820010100,peripheral,1.0,9,0.2549,"Признаков роли нет: связи 1 вх./0 исх., оборот 30 тыс. ₸",False,2,False,1,0,30000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000002821425100,terminal,1.0,13,0.4265,"Деньги оседают: получено 275 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,275000.0,0.0,1,0,0.0,,2,0,0.0,1,False,False
100000002822472100,terminal,1.0,13,0.4935,"Деньги оседают: получено 267 тыс. ₸ от 2 плательщиков, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,2,0,266722.0,0.0,2,0,0.0,,8,0,0.0,1,False,False
100000002824176100,peripheral,1.0,9,0.2894,"Признаков роли нет: связи 1 вх./0 исх., оборот 144 тыс. ₸",False,1,False,1,0,144000.0,0.0,1,0,0.0,,2,1,0.0,1,False,False
100000002826669100,peripheral,1.0,3,0.2912,"Признаков роли нет: связи 1 вх./0 исх., оборот 160 тыс. ₸",False,2,False,1,0,159900.0,0.0,4,0,0.0,,7,0,0.0,1,False,False
100000002830055100,peripheral,1.0,5,0.2351,"Признаков роли нет: связи 1 вх./0 исх., оборот 14 тыс. ₸",False,1,False,1,0,14000.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000002831727100,transit,1.0,23,0.6434,Признаки транзита: ушло 77 тыс. ₸ при видимом входе 6 тыс. ₸ за ~2 дн. — приток вне выборки,False,2,False,1,1,6000.0,77000.0,1,3,12.8333,2.0,7,0,1.9e-05,1,False,True
100000002832753100,peripheral,1.0,2,0.2338,Граница выборки (4-е колено): исходящие не видны; получено 12 тыс. ₸ от 1 плательщика,False,4,True,1,0,12500.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002835874100,peripheral,1.0,4,0.2716,Граница выборки (4-е колено): исходящие не видны; получено 59 тыс. ₸ от 1 плательщика,False,4,True,1,0,58700.0,0.0,1,0,0.0,,8,0,0.0,1,False,False
100000002836052100,peripheral,1.0,17,0.2366,"Признаков роли нет: связи 1 вх./0 исх., оборот 15 тыс. ₸",False,2,False,1,0,15000.0,0.0,1,0,0.0,,11,0,0.0,1,False,False
100000002836736100,terminal,1.0,9,0.5038,"Деньги оседают: получено 509 тыс. ₸ от 2 плательщиков, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,1,False,2,0,509000.0,0.0,2,0,0.0,,3,1,0.0,2,False,False
100000002838519100,peripheral,1.0,12,0.2645,"Признаков роли нет: связи 1 вх./0 исх., оборот 47 тыс. ₸",False,3,False,1,0,46900.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002838861100,peripheral,0.8,11,0.6324,"Признаков роли нет: связи 5 вх./1 исх., оборот 555 тыс. ₸; блокировка отсекает 565 тыс. ₸",False,1,False,5,1,554523.95,10000.0,5,1,0.018,8.5,8,2,1.9e-05,2,True,False
100000002842321100,peripheral,1.0,7,0.2914,"Признаков роли нет: связи 1 вх./0 исх., оборот 160 тыс. ₸",False,3,False,1,0,160000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002842337100,peripheral,1.0,14,0.2672,"Признаков роли нет: связи 1 вх./0 исх., оборот 50 тыс. ₸",False,2,False,1,0,50000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000002844652100,peripheral,1.0,14,0.2726,"Признаков роли нет: связи 1 вх./0 исх., оборот 61 тыс. ₸",False,1,False,1,0,61360.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000002844897100,peripheral,1.0,11,0.2322,"Признаков роли нет: связи 1 вх./0 исх., оборот 11 тыс. ₸",False,1,False,1,0,10800.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000002845605100,peripheral,1.0,1,0.2713,"Признаков роли нет: связи 1 вх./0 исх., оборот 58 тыс. ₸",False,1,False,1,0,57567.0,0.0,1,0,0.0,,7,1,0.0,1,False,False
100000002847207100,peripheral,1.0,8,0.2641,"Признаков роли нет: связи 1 вх./0 исх., оборот 46 тыс. ₸",False,1,False,1,0,46243.0,0.0,1,0,0.0,,10,1,0.0,1,False,False
100000002849158100,transit,1.0,4,0.8313,"Признаки транзита: ушло 1,3 млн ₸ при видимом входе 723 тыс. ₸ за ~0 дн. — приток вне выборки; синхронный сбор: 3 плат. в 1 день; блокировка отсекает 2,0 млн ₸",False,3,False,3,1,723000.0,1313000.0,3,3,1.816,0.0,9,0,2.3e-05,3,False,True
100000002852402100,peripheral,1.0,2,0.2704,"Признаков роли нет: связи 1 вх./0 исх., оборот 55 тыс. ₸",False,2,False,1,0,55000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002858835100,peripheral,1.0,5,0.2488,"Признаков роли нет: связи 1 вх./0 исх., оборот 24 тыс. ₸",False,1,False,1,0,24400.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000002860934100,peripheral,1.0,20,0.3015,Граница выборки (4-е колено): исходящие не видны; получено 280 тыс. ₸ от 1 плательщика,False,4,True,1,0,279500.0,0.0,4,0,0.0,,7,0,0.0,1,False,False
100000002861485100,peripheral,1.0,2,0.254,"Признаков роли нет: связи 1 вх./0 исх., оборот 29 тыс. ₸",False,1,False,1,0,29323.0,0.0,1,0,0.0,,7,1,0.0,1,False,False
100000002862113100,peripheral,1.0,12,0.2652,"Признаков роли нет: связи 1 вх./0 исх., оборот 47 тыс. ₸",False,3,False,1,0,47405.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000002863356100,peripheral,1.0,5,0.4446,"Признаков роли нет: связи 1 вх./1 исх., оборот 45 тыс. ₸",False,2,False,1,1,45000.0,20000.0,1,1,0.4444,,1,0,1e-06,1,False,False
100000002864256100,peripheral,1.0,8,0.288,"Признаков роли нет: связи 1 вх./0 исх., оборот 136 тыс. ₸",False,1,False,1,0,135780.0,0.0,1,0,0.0,,10,1,0.0,1,False,False
100000002864680100,peripheral,1.0,16,0.2708,"Признаков роли нет: связи 1 вх./0 исх., оборот 56 тыс. ₸",False,1,False,1,0,55932.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000002870463100,peripheral,1.0,9,0.5896,"Признаков роли нет: связи 3 вх./1 исх., оборот 207 тыс. ₸; блокировка отсекает 217 тыс. ₸",False,2,False,3,1,207000.0,10000.0,4,1,0.0483,7.0,7,0,1.9e-05,1,True,False
100000002870937100,peripheral,1.0,14,0.2782,"Признаков роли нет: связи 1 вх./0 исх., оборот 84 тыс. ₸",False,1,False,1,0,83700.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000002871199100,peripheral,1.0,12,0.2471,"Признаков роли нет: связи 1 вх./0 исх., оборот 23 тыс. ₸",False,3,False,1,0,23186.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000002872399100,terminal,1.0,14,0.4424,"Деньги оседают: получено 1,1 млн ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,1090000.0,0.0,9,0,0.0,,1,0,0.0,1,False,False
100000002876914100,peripheral,1.0,13,0.2331,Граница выборки (4-е колено): исходящие не видны; получено 12 тыс. ₸ от 1 плательщика,False,4,True,1,0,12000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
